epoch,loss,aux_loss,colonization_loss,jump_loss,decline_loss,pde_loss,regular_loss,China_loss,India_loss,Philippines_loss,Portugal_loss,Sri Lanka_loss
1,2269.0363002232143,0.733675926072257,2456.884010532924,459.17523498535155,193.77054595947266,4158.798291015625,9030.21943359375,4519.268912179129,2701.8007463727677,1618.721866280692,850.2813589913504,1655.1084507533483
2,1934.414484514509,0.7229077458381653,2047.9708478655134,347.43357435862225,169.15008392333985,3786.4629987444196,9877.70971069336,3790.167724609375,2391.69873046875,1733.85888671875,621.6113891601562,918.73828125
3,1679.686044747489,0.7143167546817235,1776.6988198416573,415.9046013571999,161.2233459472656,3432.854506138393,13973.597708384195,3801.3913696289064,2466.8088727678573,1424.9517011369978,599.2891326904297,1379.6312770298548
4,1495.039493233817,0.7065962484904698,1530.3534227643695,389.07075291872025,145.5680158342634,3151.242721121652,14272.746148003473,3130.193359375,1905.43115234375,1588.60986328125,486.9302062988281,719.986572265625
5,1274.7267578125,0.6999391674995422,1271.6192225864954,371.0435913875699,144.39352373395647,2931.193212890625,15352.154274680397,3041.2683314732144,2306.5882760184154,1297.8595803397043,506.669338117327,1246.0445482526507
6,1207.2508597237722,0.6924318313598633,1198.7942749023437,323.988250034196,149.84526868547712,2875.0447509765627,16681.25236968994,2451.216064453125,1618.6533203125,1500.1258544921875,437.6321716308594,613.6674194335938
7,1115.437122453962,0.686045583656856,1080.9475424630302,340.8612878918648,155.9297847202846,2632.9744873046875,16382.209716796875,2539.380632672991,2157.138483101981,1202.5358468191964,435.1051631382534,1141.0373249598913
8,1062.7909336635046,0.681034905569894,1034.353519984654,385.6547221259347,154.12572828020367,2638.5925851004463,15492.477871365018,2056.760009765625,1406.932861328125,1481.1478271484375,452.99420166015625,571.8211669921875
9,1015.7672651018415,0.6761806079319546,970.864552961077,373.9345810333034,160.3124548775809,2533.176785714286,19180.542358398438,1660.8005196707588,2086.976381574358,1124.6109697614397,439.2142442975725,1062.0314492361886
10,902.327454485212,0.6697749359267099,814.5475485665457,295.85303238459994,159.30179465157644,2515.922394670759,19515.954664442273,1530.906005859375,1170.480712890625,1479.305908203125,478.8811950683594,551.676513671875
11,833.8353742327009,0.6664061461176191,733.5688616071428,302.0614368200302,163.9009702410017,2394.8685163225446,13071.95818786621,1392.780766078404,2009.9666935511998,1148.1603349958148,439.4424133300781,1045.9040289742607
