epoch,loss,aux_loss,colonization_loss,jump_loss,decline_loss,pde_loss,regular_loss,China_loss,India_loss,Philippines_loss,Portugal_loss,Sri Lanka_loss
1,1996.9737200055804,0.7406034690993173,2360.870636858259,384.29785605037915,174.99167916434152,2292.951102120536,2839.393019732307,3829.8188180106026,2338.342967878069,1430.307163783482,651.0688040597098,1735.3305986676896
2,1507.8813406808035,0.7265529632568359,1758.065236554827,313.9349484163172,131.25310886928014,1839.981574358259,3135.6987267696495,3089.60400390625,1855.6510009765625,1613.046630859375,528.5720825195312,758.4129028320312
3,1179.6634460449218,0.712922157560076,1327.9590170724052,296.34681483677457,123.47208469935826,1488.4568080357142,4616.6359160452175,2839.5931265694753,1914.4097220284598,1150.5196358816963,413.18598894391744,1221.697913469587
4,871.7528773716518,0.7030455316816058,931.9119955880301,287.48876536976206,122.15423300606864,1393.1626970563616,4008.289396398208,2147.312744140625,1295.052001953125,1473.0892333984375,396.2432861328125,562.5177001953125
5,741.3467856270927,0.6924239754676819,763.0826738630022,270.5558866705213,128.3516124180385,1385.008935546875,4098.2238518210015,2005.2289821079798,1402.6872525896345,1057.7569170270647,340.06250632149835,1092.5813916887555
6,669.9499712262835,0.685018651826041,667.3561074393136,259.6243463788714,125.41035526820592,1338.8653826032366,3754.7081729664524,1536.3861083984375,1128.693115234375,1383.6986083984375,415.47772216796875,524.0401000976562
7,649.9794110979352,0.6762251360075814,638.388472202846,270.4884788240705,125.11833779471262,1301.1220162527902,4219.833095005581,978.500603376116,1072.5706211635045,951.6641714913504,359.0158612932478,997.0131129673549
8,597.3581569126674,0.668226683139801,582.116909136091,253.8859044756208,127.75105710710798,1229.5805324009486,3820.864184211282,1225.285888671875,1046.5780029296875,1315.5872802734375,457.58868408203125,495.3401794433594
9,603.903764125279,0.6615721992083958,591.2975751604353,234.18315927910083,128.37982570103236,1185.243666294643,4424.254870014806,975.1005998883928,608.959097290039,899.3027134486607,354.6224413190569,868.7490984235491
10,551.6926116943359,0.6550400563648768,534.7105843680246,289.5594305558638,129.9329592023577,1183.580744280134,4034.2671712239585,1138.2093505859375,1002.5337524414062,1231.32958984375,430.3669128417969,475.7215576171875
11,523.6467189243862,0.6501715677125114,488.4248306274414,235.3021291844985,129.37076154436383,1175.8576921735491,4134.196201869419,928.7516427176339,471.9308380126953,836.3229147774832,359.1272755214146,753.6170706612724
12,495.5502219063895,0.6429950135094779,459.99808131626673,251.4083485194615,130.11001281738282,1106.2439348493303,3392.5433911410246,1081.1407470703125,990.7721557617188,1118.3939208984375,432.97076416015625,437.83062744140625
