epoch,loss,aux_loss,colonization_loss,jump_loss,decline_loss,pde_loss,regular_loss,China_loss,India_loss,Philippines_loss,Portugal_loss,Sri Lanka_loss
1,2392.4347726004466,0.7544094392231533,2691.8461321149553,491.39322989327565,213.90127476283482,3656.2678431919644,6937.010372161865,4125.093078613281,2842.0791870117187,1602.9148821149554,1317.7777535574776,2074.3089146205357
2,2102.3093017578126,0.7485396470342364,2299.5093906947545,424.7355321248372,186.2536080496652,3581.2957310267857,7197.288227081299,3859.2470703125,2781.821044921875,1800.2799072265625,1027.9327392578125,1327.1666259765625
3,1872.1558471679687,0.7473763125283378,2043.1149065290178,440.5104336945907,166.5046898978097,3454.4483677455355,7479.07637758553,3789.321768624442,2622.9732386997766,1480.7744315011162,918.556338936942,1699.9209019252232
4,1681.0255615234375,0.7429134658404759,1787.9170087541852,368.8301209669847,146.4967806134905,3301.2849748883928,7694.190690782335,3501.359130859375,2469.8837890625,1692.3271484375,745.9786376953125,1012.1046752929688
5,1502.165753173828,0.7385070630482264,1528.7342333112445,390.02510432193156,138.77569165910992,3248.089714704241,7502.558312007359,3318.5534057617188,2479.5745535714286,1392.6177708217076,696.3461574009486,1473.6872811453684
6,1393.5967965262278,0.7345829861504691,1432.0415073939732,462.529373550415,131.11868242536272,3001.9475202287945,9766.609908040364,3041.09326171875,2103.344970703125,1616.0545654296875,557.8330688476562,805.5387573242188
7,1293.8021693638393,0.7321720055171421,1278.708483014788,336.976458342179,128.0086650303432,2899.3952392578126,9861.957611083984,2906.6585292271207,2338.3438014439175,1305.3366803850447,536.0035827636718,1318.7850795200893
8,1224.8808140345982,0.7266125287328448,1221.3260600498745,380.3906090476296,132.11065172467912,2757.29462890625,10893.76366373698,2499.97607421875,1751.5679931640625,1567.2315673828125,443.96337890625,672.4720458984375
9,1215.506471470424,0.7237585135868617,1226.0580623081753,316.09380594889325,133.32579345703124,2711.6156877790177,11493.171266555786,2314.890434919085,2254.8055930001397,1251.24386945452,467.50807560512,1222.3804922921317
10,1172.9252284458705,0.721297059740339,1179.3232613699777,320.41334386305374,135.98152662004745,2630.148713030134,12847.057535171509,2144.718017578125,1612.4154052734375,1537.2716064453125,406.3060302734375,614.1048583984375
11,1139.3819039481027,0.7174289090292795,1137.3127964564733,315.45624775471896,132.54841831752233,2613.4529401506697,14134.92537689209,1912.2882393973214,2188.90874546596,1225.5199061802455,451.58222100394113,1189.6848161969865
