epoch,loss,aux_loss,colonization_loss,jump_loss,decline_loss,pde_loss,regular_loss,China_loss,India_loss,Philippines_loss,Portugal_loss,Sri Lanka_loss
1,1551.074649483817,0.705471636567797,1821.5564998081752,376.9784384591239,67.78503734043666,1430.5558750697544,2143.996663289912,2700.5205139160157,2066.247280447824,1207.8119158063616,480.04446280343194,1300.7490046909877
2,982.9775377546038,0.6602442264556885,1103.9661141531808,272.5623053414481,57.69528666904994,921.9307495117188,3273.831932761452,1357.66455078125,1192.65478515625,1466.3587646484375,400.83782958984375,588.72509765625
3,724.0892517089844,0.6362266983304705,776.9497087751116,270.39436776297435,59.00713184901646,825.1069972446986,2831.0066593715123,1252.5372519356863,1207.5348148890905,1048.2434875488282,329.7319883074079,1076.8401157924106
4,724.5511679513114,0.6130478688648768,790.409555053711,271.6453109741211,53.32042018345424,755.1972473144531,2822.10439601089,945.8792724609375,1005.702880859375,1381.802734375,403.7663879394531,530.6964111328125
5,720.4959010532924,0.6000918098858424,803.5375427246094,283.3428841182164,52.036374991280695,753.5485089983259,2995.374623325893,758.0329350062779,640.3646292550224,883.1315691266741,319.8139929635184,1019.1031108311245
6,613.0189958844866,0.5874309062957763,658.8741989135742,254.92317917767693,49.61245934622628,714.9884381975446,2380.8285648890906,1024.4095458984375,1048.7841796875,1134.52294921875,404.3354797363281,512.9805297851562
7,495.35889674595427,0.5743740047727313,506.4032935006278,255.59466443743025,46.671418980189735,704.3042463030134,2162.8072422572545,721.763856288365,937.9410027640206,699.5358904157366,275.2004645211356,988.3146044049944
8,483.02905622209823,0.5651223966053553,503.6847499302455,256.71010818481443,44.38467957632882,667.5797398158483,2040.9558859432445,1025.8033447265625,1040.4888916015625,969.5773315429688,405.4299011230469,496.4482727050781
9,494.2150148664202,0.5547376445361546,522.7212480817523,245.55521147591728,44.03544049944196,657.4962794712611,1901.3234273405635,834.5968536376953,1054.6815669468472,585.2919568743024,245.43069697788783,882.4783375331334
10,471.26771850585936,0.5473963907786779,476.40614449637275,258.324753705193,42.9374157496861,655.7755214146206,2417.301476871266,876.4812622070312,941.8331298828125,424.3360595703125,305.80535888671875,483.1950378417969
11,472.1619419642857,0.5386907713753837,489.64524198259625,245.18913083757673,42.4715510232108,627.0872968401228,1708.4211522783553,740.8020006452288,724.4323078700475,661.5484867640904,189.79709756033762,748.5150739397321
12,395.45111149379187,0.5305643371173314,401.31337727137975,267.5424906049456,43.37920793805804,595.2846784319196,1864.1522894466625,843.034912109375,978.1018676757812,497.9176940917969,263.9679870605469,389.85845947265625
13,390.1550840105329,0.5222810796328954,382.67979692731586,252.3214625767299,41.916378075735906,625.7424708775112,1659.6601579938615,775.6984584263392,346.798575265067,579.0071302141462,186.25798481532505,589.0322939191545
14,362.13627450125557,0.5176197912011827,358.5051691327776,242.63579810006277,38.17004835946219,585.6766252790179,1242.3275133020738,935.14306640625,925.5770263671875,575.1760864257812,242.44309997558594,396.8952331542969
15,384.24908054896764,0.51075433748109,392.57451498849053,212.1782941545759,39.51645273481097,583.8461530412947,1181.0285110473633,624.2496063232422,467.0329108101981,560.625021144322,157.44679609026227,605.7908545357841
16,403.1767083304269,0.5076673294816698,419.0201281956264,240.31560734340124,40.704432242257255,561.3324358258928,1214.070356968471,1143.749267578125,951.6676025390625,518.1446533203125,248.00592041015625,376.0284423828125
17,331.0332744053432,0.49958715779440743,325.0085116795131,220.64156341552734,39.57768625531878,545.4131635393416,1229.4698591521292,588.9232260567801,732.448537336077,425.403630065918,153.0412591116769,571.258381652832
18,403.5484619140625,0.4929286241531372,414.3735678536551,213.14984283447265,39.10658144269671,549.0647103445871,1298.5728990827288,860.2147827148438,1018.5162963867188,572.3770751953125,235.5299072265625,336.46148681640625
19,380.15083748953685,0.49279345614569525,390.05017994471956,194.17945707545562,41.20485098702567,561.3726257324219,1300.3291848318918,707.5213958740235,465.54476863316125,521.0582401820592,141.442518724714,520.771628679548
20,312.0396796090262,0.48710711768695286,291.873770577567,221.34535546983992,38.97155647277832,562.7976082938058,1069.727648489816,851.4461669921875,936.2866821289062,574.2056274414062,220.42640686035156,347.54693603515625
21,336.29532143729074,0.4818721243313381,331.5502025059291,216.20373742239815,40.181187057495116,553.9443856375558,982.204700578962,782.8695879255023,479.4543230329241,378.9964431762695,126.46695349557059,593.0223445347377
22,308.07937709263393,0.4792565473488399,291.7603196280343,203.65703560324278,39.84827325003488,526.0766758510044,1132.392975765116,872.7791748046875,954.814453125,413.43841552734375,216.91354370117188,320.3828430175781
23,338.39706638881137,0.4709034766469683,341.448940713065,208.98676409040178,41.299395533970426,529.4584612165179,1017.5478576660156,608.0514726911273,367.083803667341,419.5169671194894,131.32409308297292,451.2791994367327
24,309.0558890206473,0.4669077592236655,302.938711983817,209.38553973606653,39.635618100847516,525.5362505231585,926.4021296909877,946.160400390625,896.7251586914062,389.952392578125,236.09182739257812,319.9835205078125
25,303.4331780569894,0.46424814122063773,294.6047329493931,199.89517560686383,39.07702854701451,501.9575374058315,1063.8962512944427,633.5204947335379,389.93091256277904,285.61009085518975,118.2222537449428,523.4916242327009
26,306.3844478062221,0.4590145136628832,311.6639147077288,186.91288942609515,38.879193551199776,506.0479762486049,991.8187549475467,861.3306884765625,916.04345703125,588.0133666992188,221.01023864746094,354.2122497558594
27,251.04635707310268,0.457908239534923,228.5785043988909,200.41444789341517,41.0300726209368,495.59779139927457,911.4626392909458,531.0669638497488,300.8967572893415,381.67661961146763,110.51740406581334,486.52356414794923
28,258.11832122802736,0.4533743526254381,236.67273772103445,202.53613224029542,40.33929601396833,487.2852809361049,990.1950371037636,839.5411987304688,872.5842895507812,325.147216796875,217.48385620117188,346.58795166015625
29,230.52386082240514,0.45036515763827734,203.22007348196848,202.54569391523088,38.29081088474819,484.06940482003347,904.3411638532366,567.0738540649414,417.35743756975444,436.8773232596261,112.20900170462473,387.7277609688895
30,233.65621534075055,0.44812817062650406,211.9790786743164,178.09288809640066,38.6939385005406,466.6754634312221,943.9816918509347,870.8276977539062,949.1554565429688,634.2894287109375,203.3502960205078,303.5514221191406
31,207.85044664655413,0.44623091646603175,176.3897665841239,189.0904120853969,37.472262382507324,446.4960710797991,947.3313982282366,555.2208238874163,504.5151269095285,438.43092367989675,108.84400329589843,408.8726560320173
32,206.42699606759209,0.4423550299235753,175.79987248011997,181.87252964692956,35.87073222569057,464.99114379882815,886.431321144104,904.4199829101562,875.1134033203125,510.6514587402344,210.0412139892578,313.9046630859375
33,297.2830823625837,0.439950031042099,297.04643385750904,191.24335921151297,34.7395622253418,471.63145839146205,934.6454308453729,391.8986025129046,297.29034870692664,412.64754268101285,97.09713031223842,456.2327762058803
34,237.61927228655134,0.43818397436823164,222.64678595406667,184.48909639630998,33.08293680463518,454.26993364606585,804.5500289372036,2320.536865234375,887.2136840820312,677.2508544921875,209.46875,354.6671142578125
35,228.50375911167689,0.4360343183789934,208.2651540483747,171.3198597431183,32.7899719783238,447.92756216866627,817.6508218720555,835.0779885428292,366.82195630754745,282.009031023298,96.98733923775809,436.846034349714
36,193.2221184866769,0.43375368118286134,162.76398805890764,178.24433356693814,33.133637945992604,435.8897186279297,803.7631242415484,845.8150024414062,847.5562133789062,326.27117919921875,186.724853515625,323.315185546875
37,218.59728219168528,0.4320994257926941,193.86330926077707,177.7286093575614,33.41774482727051,443.88526829310825,897.7917511940002,604.3697485787528,511.58539232526505,244.42781273978096,102.78096280779157,437.59022859845845
38,203.0800990513393,0.42829755629811966,176.80164773123605,165.3821823665074,34.52450752258301,437.0877158028739,837.2586833729464,901.502197265625,919.5709838867188,347.5312194824219,179.32261657714844,322.0611572265625
39,206.99861733572823,0.4280696724142347,182.3096158708845,179.80952464512416,34.24459462847028,433.15082310267854,748.4266563415528,437.62744990757534,338.1502498081752,271.08520071847096,95.25082005092077,418.0846466064453
40,223.41367906842913,0.42511358516556874,200.64069502694267,183.22159936087473,31.375264467511858,436.3512756347656,796.7925243377686,817.5062255859375,920.5374755859375,396.5091552734375,210.74696350097656,312.22064208984375
41,189.2510484967913,0.42322838647024974,162.7012119293213,163.11120209012714,31.969420296805247,433.64606323242185,794.5970589773996,525.6437837873186,352.07556893484934,313.68219517299104,99.66205509730747,390.4129826136998
42,240.39773319789342,0.41769249524388996,234.42560653686525,167.7399046761649,30.844241387503487,422.3621342250279,588.8102749279567,1072.2232666015625,848.7697143554688,670.322998046875,171.58908081054688,343.7620849609375
43,190.41570434570312,0.4194806899343218,165.73995998927526,169.34856338500975,30.099289267403737,426.0658015659877,769.5192241123744,430.87348894391744,274.21133564540315,340.8992771693638,96.15846012660435,398.2543109348842
44,215.88510284423828,0.41861977747508455,200.01126354762485,170.66772954604204,29.070136751447404,418.8887333461216,843.2824620383126,1107.159423828125,844.709716796875,512.2451171875,234.9715118408203,339.09027099609375
45,176.13652954101562,0.4149907239845821,139.65521659851075,160.97771802629742,28.494012505667552,420.5099356515067,753.5008749120376,612.0378679547991,334.0057591029576,259.6155628749302,88.96160910470145,397.36448952811105
